Timestamp,deviceMake,deviceModel,Network provi.,NetworkType,RSRP,RSRQ,SINR,PCI,Downlink(Mbps),Uplink(Mbps),Velocity(km/h),Latitude,Longitude,Phone_Number
2026-01-26 14:56:35.013999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,795-6977
2026-01-26 14:56:34.954999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,958-7795
2026-01-26 14:56:34.895999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,353-1941
2026-01-26 14:56:34.836999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,352-2270
2026-01-26 14:56:34.779999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,389-5988
2026-01-26 14:56:34.721999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,958-7695
2026-01-26 14:56:34.663999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,765-7589
2026-01-26 14:56:34.604999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,345-5639
2026-01-26 14:56:34.548999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,778-6799
2026-01-26 14:56:34.491999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,369-1220
2026-01-26 14:56:34.425999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,403-4442
2026-01-26 14:56:34.368999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,778-6965
2026-01-26 14:56:34.307999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,385-7148
2026-01-26 14:56:34.240999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,789-9579
2026-01-26 14:56:34.181999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,777-6659
2026-01-26 14:56:34.124999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,77.69,39.692023000000006,-8.87382000000001,393-4086
2026-01-26 14:56:34.067999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,757-9976
2026-01-26 14:56:34.011999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,757-9589
2026-01-26 14:56:33.952999999,samsung,SM-S901E , airtel,LTE (4G),-108,-12.0,-5.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,777-5857
2026-01-26 14:56:33.892999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,978-5578
2026-01-26 14:56:33.833999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,416-6628
2026-01-26 14:56:33.776999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,769-5599
2026-01-26 14:56:33.717999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,759-9955
2026-01-26 14:56:33.659999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,357-3817
2026-01-26 14:56:33.601999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,337-8950
2026-01-26 14:56:33.542999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,799-9756
2026-01-26 14:56:33.484999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,345-1994
2026-01-26 14:56:33.427999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,345-4473
2026-01-26 14:56:33.368999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,393-6840
2026-01-26 14:56:33.313999999,samsung,SM-S901E , airtel,LTE (4G),-101,-14.0,-6.0,352.0,16.0,16.0,76.14,39.691952,-8.874010000000013,787-7977
2026-01-26 14:56:33.256999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,76.14,39.691952,-8.874010000000013,797-8776
2026-01-26 14:56:33.192999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,76.14,39.691952,-8.874010000000013,352-6573
2026-01-26 14:56:33.134999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,76.14,39.691952,-8.874010000000013,414-7942
2026-01-26 14:56:33.074999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,798-7587
2026-01-26 14:56:33.015999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,360-1596
2026-01-26 14:56:32.957999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,788-9999
2026-01-26 14:56:32.900999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,985-9995
2026-01-26 14:56:32.844999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,976-5567
2026-01-26 14:56:32.786999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,765-7987
2026-01-26 14:56:32.728999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,789-6889
2026-01-26 14:56:32.671999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,777-7766
2026-01-26 14:56:32.612999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,976-8857
2026-01-26 14:56:32.555999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,386-1548
2026-01-26 14:56:32.495999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,996-6658
2026-01-26 14:56:32.439999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,395-6913
2026-01-26 14:56:32.382999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,767-7558
2026-01-26 14:56:32.325999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,381-2498
2026-01-26 14:56:32.269999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,778-8779
2026-01-26 14:56:32.211999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,796-7899
2026-01-26 14:56:32.154999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,75.56,39.691894000000005,-8.874209000000008,757-6598
2026-01-26 14:56:32.082999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,364-2495
2026-01-26 14:56:32.024999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,413-3412
2026-01-26 14:56:31.968999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,403-6225
2026-01-26 14:56:31.910999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,778-5899
2026-01-26 14:56:31.853999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,371-4306
2026-01-26 14:56:31.795999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,759-9777
2026-01-26 14:56:31.738999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,348-1706
2026-01-26 14:56:31.680999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,759-9577
2026-01-26 14:56:31.622999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,798-9897
2026-01-26 14:56:31.560999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,757-5777
2026-01-26 14:56:31.495999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,797-8965
2026-01-26 14:56:31.438999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,777-6659
2026-01-26 14:56:31.380999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,354-7314
2026-01-26 14:56:31.323999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,778-9979
2026-01-26 14:56:31.267999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,383-6356
2026-01-26 14:56:31.210999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,356-7208
2026-01-26 14:56:31.156999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,73.44,39.69183,-8.87440500000001,987-8976
2026-01-26 14:56:31.097999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,785-9557
2026-01-26 14:56:31.043999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,795-7897
2026-01-26 14:56:30.988999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,333-5101
2026-01-26 14:56:30.934999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,759-5997
2026-01-26 14:56:30.879999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,407-9244
2026-01-26 14:56:30.825999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,755-9985
2026-01-26 14:56:30.770999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,389-8163
2026-01-26 14:56:30.715999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,788-7979
2026-01-26 14:56:30.662999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,977-5578
2026-01-26 14:56:30.609999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,999-9857
2026-01-26 14:56:30.554999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,413-2238
2026-01-26 14:56:30.499999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,408-6326
2026-01-26 14:56:30.446999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,378-2397
2026-01-26 14:56:30.391999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,387-2014
2026-01-26 14:56:30.335999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,779-8787
2026-01-26 14:56:30.278999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,985-9869
2026-01-26 14:56:30.221999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,377-8067
2026-01-26 14:56:30.165999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,70.63,39.691764000000006,-8.874589000000014,797-5785
2026-01-26 14:56:30.091999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,79.96,39.691704,-8.874768000000017,422-4956
2026-01-26 14:56:30.032999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,79.96,39.691704,-8.874768000000017,329-9667
2026-01-26 14:56:29.974999999,samsung,SM-S901E , airtel,LTE (4G),-100,-15.0,-7.0,213.0,16.0,16.0,79.96,39.691704,-8.874768000000017,409-3786
2026-01-26 14:56:29.917999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,380-1096
2026-01-26 14:56:29.859999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,777-5997
2026-01-26 14:56:29.801999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,408-4142
2026-01-26 14:56:29.742999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,386-2923
2026-01-26 14:56:29.684999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,979-7867
2026-01-26 14:56:29.628999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,332-3544
2026-01-26 14:56:29.571999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,348-6057
2026-01-26 14:56:29.513999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,995-9557
2026-01-26 14:56:29.456999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,787-5977
2026-01-26 14:56:29.396999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,413-7743
2026-01-26 14:56:29.339999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,958-7787
2026-01-26 14:56:29.280999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,778-9759
2026-01-26 14:56:29.221999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,420-3192
2026-01-26 14:56:29.163999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,79.96,39.691704,-8.874768000000017,775-5789
2026-01-26 14:56:29.103999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,370-5361
2026-01-26 14:56:29.044999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,354-8088
2026-01-26 14:56:28.985999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,998-7896
2026-01-26 14:56:28.929999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,378-8567
2026-01-26 14:56:28.869999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,334-6129
2026-01-26 14:56:28.804999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,374-6966
2026-01-26 14:56:28.748999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,797-5878
2026-01-26 14:56:28.687999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,999-8897
2026-01-26 14:56:28.628999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,351-6384
2026-01-26 14:56:28.569999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,759-7778
2026-01-26 14:56:28.513999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,989-9699
2026-01-26 14:56:28.456999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,372-2990
2026-01-26 14:56:28.398999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,777-7555
2026-01-26 14:56:28.341999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,976-9969
2026-01-26 14:56:28.283999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,392-6647
2026-01-26 14:56:28.224999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,376-4284
2026-01-26 14:56:28.167999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,383-9355
2026-01-26 14:56:28.103999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,69.59,39.691638,-8.874970000000005,392-5296
2026-01-26 14:56:28.044999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,71.53,39.69157,-8.87512000000001,779-8989
2026-01-26 14:56:27.987999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,71.53,39.69157,-8.87512000000001,333-1012
2026-01-26 14:56:27.931999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,16.0,16.0,71.53,39.69157,-8.87512000000001,373-8483
2026-01-26 14:56:27.873999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,406-3890
2026-01-26 14:56:27.817999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,383-8364
2026-01-26 14:56:27.759999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,757-6798
2026-01-26 14:56:27.700999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,360-2479
2026-01-26 14:56:27.642999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,408-4323
2026-01-26 14:56:27.584999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,787-6776
2026-01-26 14:56:27.524999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,366-7616
2026-01-26 14:56:27.467999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,758-7877
2026-01-26 14:56:27.412999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,987-8976
2026-01-26 14:56:27.355999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,759-6979
2026-01-26 14:56:27.300999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,396-2867
2026-01-26 14:56:27.243999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,334-1275
2026-01-26 14:56:27.188999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,394-3051
2026-01-26 14:56:27.130999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.53,39.69157,-8.87512000000001,420-9838
2026-01-26 14:56:27.075999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,977-7575
2026-01-26 14:56:27.020999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,787-6975
2026-01-26 14:56:26.965999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,367-8298
2026-01-26 14:56:26.908999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,799-9578
2026-01-26 14:56:26.854999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,799-7979
2026-01-26 14:56:26.798999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,343-2095
2026-01-26 14:56:26.742999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,412-6245
2026-01-26 14:56:26.688999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,785-5569
2026-01-26 14:56:26.633999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,787-5957
2026-01-26 14:56:26.578999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,998-6955
2026-01-26 14:56:26.523999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,786-7679
2026-01-26 14:56:26.469999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,363-1366
2026-01-26 14:56:26.412999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,796-5888
2026-01-26 14:56:26.358999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,343-2465
2026-01-26 14:56:26.305999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,958-7695
2026-01-26 14:56:26.249999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,407-2248
2026-01-26 14:56:26.192999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,987-5955
2026-01-26 14:56:26.132999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,70.56,39.691513,-8.875282000000013,985-6799
2026-01-26 14:56:26.075999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.28,39.691451,-8.87546300000001,343-2095
2026-01-26 14:56:26.019999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.28,39.691451,-8.87546300000001,338-6962
2026-01-26 14:56:25.965999999,samsung,SM-S901E , airtel,LTE (4G),-103,-15.0,-6.0,352.0,4.0,4.0,71.28,39.691451,-8.87546300000001,352-6282
